Rpeak,BTmin
1.0,0.0035
1.1,0.0031000000000000003
1.2000000000000002,0.0029000000000000002
1.3000000000000003,0.0026000000000000003
1.4000000000000004,0.0024000000000000002
1.5000000000000004,0.0023
1.6000000000000005,0.0021000000000000003
1.7000000000000006,0.002
1.8000000000000007,0.0019
1.9000000000000008,0.0018000000000000002
2.000000000000001,0.0017000000000000001
2.100000000000001,0.0016
2.200000000000001,0.0016
2.300000000000001,0.0015
2.4000000000000012,0.0015
2.5000000000000013,0.0014
2.6000000000000014,0.0014
2.7000000000000015,0.0013000000000000002
2.8000000000000016,0.0013000000000000002
2.9000000000000017,0.0012000000000000001
3.0000000000000018,0.0012000000000000001
3.100000000000002,0.0012000000000000001
3.200000000000002,0.0011
3.300000000000002,0.0011
3.400000000000002,0.0011
3.500000000000002,0.0011
3.6000000000000023,0.001
3.7000000000000024,0.001
3.8000000000000025,0.001
3.9000000000000026,0.001
4.000000000000003,0.001
4.100000000000003,0.001
4.200000000000003,0.001
4.3000000000000025,0.001
4.400000000000003,0.001
4.5000000000000036,0.001
4.600000000000003,0.001
4.700000000000003,0.001
4.800000000000003,0.001
4.900000000000004,0.001
5.0000000000000036,0.001
5.100000000000003,0.001
5.200000000000004,0.001
5.300000000000004,0.001
5.400000000000004,0.001
5.5000000000000036,0.001
5.600000000000004,0.001
5.700000000000005,0.001
5.800000000000004,0.001
5.900000000000004,0.001
6.000000000000004,0.001
6.100000000000005,0.001
6.200000000000005,0.001
6.300000000000004,0.001
6.400000000000005,0.001
6.500000000000005,0.001
6.600000000000005,0.001
6.700000000000005,0.001
6.800000000000005,0.001
6.900000000000006,0.001
7.000000000000005,0.001
7.100000000000005,0.001
7.2000000000000055,0.001
7.300000000000006,0.001
7.400000000000006,0.001
7.500000000000005,0.001
7.600000000000006,0.001
7.700000000000006,0.001
7.800000000000006,0.001
7.900000000000006,0.001
8.000000000000007,0.001
8.100000000000007,0.001
8.200000000000006,0.001
8.300000000000006,0.001
8.400000000000006,0.001
8.500000000000007,0.001
8.600000000000007,0.001
8.700000000000006,0.001
8.800000000000008,0.001
8.900000000000007,0.001
9.000000000000007,0.001
9.100000000000007,0.001
9.200000000000006,0.001
9.300000000000008,0.001
9.400000000000007,0.001
9.500000000000007,0.001
9.600000000000009,0.001
9.700000000000008,0.001
9.800000000000008,0.001
9.900000000000007,0.001
10.0,0.001
10.5,0.001
11.0,0.001
11.5,0.001
12.0,0.001
12.5,0.001
13.0,0.001
13.5,0.001
14.0,0.001
14.5,0.001
15.0,0.001
15.5,0.001
16.0,0.001
16.5,0.001
17.0,0.001
17.5,0.001
18.0,0.001
18.5,0.001
19.0,0.001
19.5,0.001
20.0,0.001
